customer_Id,DOB,Gender,city_code,transaction_id,tran_date,prod_subcat_code,prod_cat_code,Qty,Rate,Tax,total_amt,Store_type,prod_cat,prod_subcat
271181,1981-04-18,M,8.0,29500164975,2013-05-23,1,1,3,1338,421.47,4435.47,e-Shop,Clothing,Women
270563,1981-04-20,M,4.0,27140992073,2013-12-07,1,1,-3,-716,225.54,-2373.54,TeleShop,Clothing,Women
270563,1981-04-20,M,4.0,27140992073,2013-11-29,1,1,3,716,225.54,2373.54,TeleShop,Clothing,Women
270563,1981-04-20,M,4.0,23510558932,2011-05-28,1,1,4,1050,441.0,4641.0,e-Shop,Clothing,Women
269220,1981-04-28,M,1.0,61242532071,2011-10-04,1,1,4,504,211.68,2227.68,MBR,Clothing,Women
274338,1981-05-07,F,10.0,34843015447,2011-12-09,1,1,3,756,238.14,2506.14,e-Shop,Clothing,Women
269171,1981-05-17,F,9.0,56680617451,2013-04-28,1,1,4,169,70.98,746.98,Flagship store,Clothing,Women
273707,1981-05-18,F,1.0,30716369496,2012-02-08,1,1,-1,-660,69.3,-729.3,e-Shop,Clothing,Women
273707,1981-05-18,F,1.0,30716369496,2012-02-01,1,1,1,660,69.3,729.3,e-Shop,Clothing,Women
268983,1981-05-21,M,3.0,70146500732,2013-04-12,1,1,5,589,309.225,3254.225,MBR,Clothing,Women
269491,1981-06-03,F,8.0,90087347879,2012-08-30,1,1,1,381,40.005,421.005,Flagship store,Clothing,Women
266943,1981-06-05,F,9.0,85387233492,2012-07-23,1,1,2,567,119.07,1253.07,e-Shop,Clothing,Women
271509,1981-06-08,M,3.0,18505840838,2013-12-16,1,1,3,1229,387.135,4074.135,Flagship store,Clothing,Women
271839,1981-06-08,F,2.0,55207305170,2011-11-04,1,1,3,179,56.385,593.385,TeleShop,Clothing,Women
267125,1981-06-11,F,4.0,77772352678,2012-09-04,1,1,-5,-416,218.4,-2298.4,MBR,Clothing,Women
267125,1981-06-11,F,4.0,77772352678,2012-08-31,1,1,5,416,218.4,2298.4,MBR,Clothing,Women
272849,1981-06-23,F,7.0,9357502772,2011-05-21,1,1,-5,-298,156.45,-1646.45,e-Shop,Clothing,Women
272849,1981-06-23,F,7.0,9357502772,2011-05-20,1,1,5,298,156.45,1646.45,e-Shop,Clothing,Women
273384,1981-07-03,M,9.0,625516845,2013-03-10,1,1,5,1091,572.775,6027.775,MBR,Clothing,Women
268734,1981-07-13,M,4.0,31727378538,2011-02-07,1,1,5,272,142.8,1502.8,MBR,Clothing,Women
273535,1981-08-02,F,6.0,21962493023,2012-02-13,1,1,-4,-420,176.4,-1856.4,e-Shop,Clothing,Women
273535,1981-08-02,F,6.0,21962493023,2012-02-09,1,1,4,420,176.4,1856.4,e-Shop,Clothing,Women
268488,1981-08-09,F,7.0,8174577217,2011-10-27,1,1,5,506,265.65,2795.65,MBR,Clothing,Women
269073,1981-08-14,M,10.0,59206185820,2012-09-03,1,1,1,473,49.665,522.665,Flagship store,Clothing,Women
272688,1981-08-25,F,6.0,92226430355,2013-06-18,1,1,3,289,91.035,958.035,TeleShop,Clothing,Women
272723,1981-08-26,F,1.0,50089103442,2011-06-17,1,1,3,816,257.04,2705.04,e-Shop,Clothing,Women
274789,1981-09-01,M,3.0,70003642399,2014-01-08,1,1,1,1241,130.305,1371.305,TeleShop,Clothing,Women
274956,1981-09-02,M,10.0,70997907379,2013-11-13,1,1,4,1352,567.84,5975.84,e-Shop,Clothing,Women
267775,1981-09-08,M,10.0,92064679993,2011-11-12,1,1,2,482,101.22,1065.22,MBR,Clothing,Women
272433,1981-09-09,F,8.0,59361634571,2013-09-19,1,1,5,1057,554.925,5839.925,Flagship store,Clothing,Women
271077,1981-09-15,M,7.0,91120068573,2011-06-22,1,1,4,445,186.9,1966.9,TeleShop,Clothing,Women
270351,1981-09-26,M,5.0,80712190438,2014-02-28,1,1,-5,-772,405.3,-4265.3,e-Shop,Clothing,Women
270351,1981-09-26,M,5.0,80712190438,2014-02-20,1,1,5,772,405.3,4265.3,e-Shop,Clothing,Women
273020,1981-10-02,M,5.0,49473025628,2013-07-29,1,1,-1,-397,41.685,-438.685,Flagship store,Clothing,Women
273020,1981-10-02,M,5.0,49473025628,2013-07-24,1,1,1,397,41.685,438.685,Flagship store,Clothing,Women
268461,1981-10-25,F,6.0,11646855377,2012-05-23,1,1,2,684,143.64,1511.64,TeleShop,Clothing,Women
268461,1981-10-25,F,6.0,69477518536,2011-08-12,1,1,4,939,394.38,4150.38,Flagship store,Clothing,Women
267801,1981-10-27,F,5.0,38221161986,2013-08-16,1,1,3,1046,329.49,3467.49,MBR,Clothing,Women
268863,1981-11-08,F,3.0,94799726067,2013-06-28,1,1,1,135,14.175,149.175,TeleShop,Clothing,Women
274390,1981-11-17,M,4.0,71036656464,2012-12-18,1,1,2,858,180.18,1896.18,e-Shop,Clothing,Women
272633,1981-11-23,F,3.0,61700319668,2012-06-07,1,1,3,1459,459.585,4836.585,MBR,Clothing,Women
272633,1981-11-23,F,3.0,84083711231,2011-12-19,1,1,3,1284,404.46,4256.46,e-Shop,Clothing,Women
272473,1981-11-25,M,7.0,40872331319,2013-10-13,1,1,1,648,68.04,716.04,MBR,Clothing,Women
269580,1981-11-26,F,9.0,24399609259,2013-02-05,1,1,3,1385,436.275,4591.275,Flagship store,Clothing,Women
269966,1981-12-13,M,1.0,86213780829,2013-12-28,1,1,5,1339,702.975,7397.975,Flagship store,Clothing,Women
272411,1981-12-26,M,9.0,23209298415,2013-12-01,1,1,5,146,76.65,806.65,MBR,Clothing,Women
271656,1982-01-03,M,6.0,80927484036,2013-11-29,1,1,-3,-422,132.93,-1398.93,TeleShop,Clothing,Women
271656,1982-01-03,M,6.0,80927484036,2013-11-21,1,1,3,422,132.93,1398.93,TeleShop,Clothing,Women
270033,1982-01-04,M,3.0,33280095378,2012-04-09,1,1,3,557,175.455,1846.455,e-Shop,Clothing,Women
274083,1982-01-09,M,9.0,42917776828,2012-10-30,1,1,5,638,334.95,3524.95,TeleShop,Clothing,Women
271961,1982-01-15,M,1.0,1575758422,2011-11-19,1,1,4,842,353.64,3721.64,e-Shop,Clothing,Women
271175,1982-01-24,F,8.0,94476108113,2013-08-03,1,1,5,220,115.5,1215.5,MBR,Clothing,Women
270655,1982-01-27,M,3.0,13681424282,2011-09-13,1,1,-5,-759,398.475,-4193.475,Flagship store,Clothing,Women
270655,1982-01-27,M,3.0,13681424282,2011-09-08,1,1,5,759,398.475,4193.475,Flagship store,Clothing,Women
267774,1982-02-08,M,4.0,62773342679,2011-07-24,1,1,1,402,42.21,444.21,TeleShop,Clothing,Women
269242,1982-03-23,F,1.0,44966048632,2013-09-28,1,1,4,382,160.44,1688.44,e-Shop,Clothing,Women
270091,1982-04-20,M,4.0,60730603020,2012-12-06,1,1,5,204,107.1,1127.1,TeleShop,Clothing,Women
269028,1982-05-13,F,2.0,83727988532,2012-11-05,1,1,2,1015,213.15,2243.15,Flagship store,Clothing,Women
268571,1982-05-25,F,2.0,64908614797,2013-02-13,1,1,1,926,97.23,1023.23,e-Shop,Clothing,Women
266960,1982-06-05,F,1.0,90659025359,2011-03-25,1,1,3,1204,379.26,3991.26,e-Shop,Clothing,Women
267018,1982-06-12,M,10.0,12638497620,2013-05-26,1,1,2,227,47.67,501.67,TeleShop,Clothing,Women
272680,1982-06-21,F,6.0,68380808783,2012-11-22,1,1,3,472,148.68,1564.68,Flagship store,Clothing,Women
274122,1982-07-03,F,10.0,41354222439,2011-03-04,1,1,5,321,168.525,1773.525,TeleShop,Clothing,Women
273254,1982-07-05,M,3.0,57014925827,2011-03-19,1,1,2,186,39.06,411.06,TeleShop,Clothing,Women
270059,1982-07-14,F,4.0,67784245526,2013-05-10,1,1,4,498,209.16,2201.16,e-Shop,Clothing,Women
269217,1982-07-15,F,2.0,41536290569,2011-06-23,1,1,4,1156,485.52,5109.52,MBR,Clothing,Women
272995,1982-07-28,F,7.0,62255594392,2011-09-29,1,1,2,850,178.5,1878.5,Flagship store,Clothing,Women
268129,1982-08-07,F,9.0,35030444164,2011-11-18,1,1,5,1047,549.675,5784.675,MBR,Clothing,Women
273592,1982-08-15,F,5.0,88053790752,2012-11-13,1,1,5,824,432.6,4552.6,TeleShop,Clothing,Women
266922,1982-08-21,F,3.0,45653921271,2012-07-17,1,1,2,1442,302.82,3186.82,MBR,Clothing,Women
270357,1982-09-12,M,1.0,39795770570,2013-08-30,1,1,5,574,301.35,3171.35,e-Shop,Clothing,Women
269351,1982-09-13,M,4.0,3131922819,2012-10-18,1,1,3,815,256.725,2701.725,MBR,Clothing,Women
267562,1982-09-19,M,9.0,45099168444,2012-02-26,1,1,-4,-711,298.62,-3142.62,e-Shop,Clothing,Women
267562,1982-09-19,M,9.0,45099168444,2012-02-16,1,1,4,711,298.62,3142.62,e-Shop,Clothing,Women
272222,1982-09-24,F,1.0,66735268679,2013-11-07,1,1,2,786,165.06,1737.06,TeleShop,Clothing,Women
267455,1982-09-27,F,3.0,81129952693,2012-09-24,1,1,1,247,25.935,272.935,e-Shop,Clothing,Women
271472,1982-09-27,F,5.0,84727313328,2013-06-27,1,1,1,887,93.135,980.135,Flagship store,Clothing,Women
267615,1982-10-03,F,3.0,46441276839,2011-11-05,1,1,4,156,65.52,689.52,e-Shop,Clothing,Women
274724,1982-10-25,M,5.0,97819343137,2011-05-09,1,1,1,387,40.635,427.635,e-Shop,Clothing,Women
270555,1982-11-05,M,9.0,19476563900,2012-07-06,1,1,3,440,138.6,1458.6,TeleShop,Clothing,Women
269606,1982-11-06,M,2.0,26259694158,2013-05-14,1,1,1,749,78.645,827.645,e-Shop,Clothing,Women
271498,1982-11-19,F,6.0,8611362003,2012-11-16,1,1,1,169,17.745,186.745,TeleShop,Clothing,Women
269544,1982-11-28,F,2.0,6496758893,2013-03-09,1,1,4,950,399.0,4199.0,TeleShop,Clothing,Women
269544,1982-11-28,F,2.0,6308956321,2011-03-26,1,1,5,1460,766.5,8066.5,MBR,Clothing,Women
273730,1982-12-21,M,2.0,31308096126,2012-09-18,1,1,4,242,101.64,1069.64,TeleShop,Clothing,Women
271993,1982-12-22,M,2.0,31914865798,2012-09-02,1,1,5,1034,542.85,5712.85,e-Shop,Clothing,Women
267076,1982-12-23,F,4.0,58614811041,2011-11-20,1,1,4,138,57.96,609.96,e-Shop,Clothing,Women
274806,1983-01-15,M,8.0,47484569585,2013-05-10,1,1,4,817,343.14,3611.14,MBR,Clothing,Women
273115,1983-01-21,F,6.0,98656329852,2011-08-24,1,1,5,1122,589.05,6199.05,MBR,Clothing,Women
275183,1983-02-03,F,9.0,29561995539,2013-09-08,1,1,3,1328,418.32,4402.32,Flagship store,Clothing,Women
270074,1983-02-20,M,10.0,5551581340,2013-10-09,1,1,3,207,65.205,686.205,MBR,Clothing,Women
268640,1983-02-23,M,10.0,49797837310,2013-08-01,1,1,2,372,78.12,822.12,TeleShop,Clothing,Women
272228,1983-02-23,M,9.0,45862590549,2014-01-08,1,1,5,534,280.35,2950.35,TeleShop,Clothing,Women
269972,1983-03-17,M,3.0,2820688369,2013-11-10,1,1,1,400,42.0,442.0,Flagship store,Clothing,Women
270188,1983-03-29,M,2.0,27207150046,2012-05-24,1,1,2,937,196.77,2070.77,Flagship store,Clothing,Women
274395,1983-04-07,F,6.0,88095019352,2011-11-19,1,1,-5,-934,490.35,-5160.35,MBR,Clothing,Women
274395,1983-04-07,F,6.0,88095019352,2011-11-17,1,1,5,934,490.35,5160.35,MBR,Clothing,Women
266992,1983-04-23,F,9.0,14797032343,2013-01-30,1,1,2,669,140.49,1478.49,e-Shop,Clothing,Women
272035,1983-05-01,F,2.0,43097491422,2011-08-14,1,1,3,1087,342.405,3603.405,MBR,Clothing,Women
273950,1983-05-05,F,6.0,54375338846,2012-06-27,1,1,2,874,183.54,1931.54,Flagship store,Clothing,Women
272330,1983-05-16,M,7.0,70586652208,2011-05-20,1,1,3,1434,451.71,4753.71,TeleShop,Clothing,Women
274878,1983-05-16,M,7.0,1089107131,2012-05-21,1,1,4,1138,477.96,5029.96,TeleShop,Clothing,Women
274955,1983-05-21,F,10.0,86004150713,2012-04-07,1,1,2,586,123.06,1295.06,TeleShop,Clothing,Women
274917,1983-05-22,F,6.0,54730601969,2014-02-07,1,1,5,102,53.55,563.55,e-Shop,Clothing,Women
267771,1983-06-04,F,7.0,44604592736,2012-07-14,1,1,1,1441,151.305,1592.305,e-Shop,Clothing,Women
273477,1983-06-21,M,7.0,21502500264,2011-07-31,1,1,3,98,30.87,324.87,e-Shop,Clothing,Women
268245,1983-06-28,M,7.0,72177015677,2012-03-17,1,1,5,519,272.475,2867.475,e-Shop,Clothing,Women
271011,1983-06-28,F,9.0,39348589648,2013-12-03,1,1,2,426,89.46,941.46,MBR,Clothing,Women
272959,1983-07-09,M,1.0,6426215224,2013-08-02,1,1,1,203,21.315,224.315,MBR,Clothing,Women
272920,1983-08-01,M,3.0,30208947273,2012-07-31,1,1,-4,-773,324.66,-3416.66,TeleShop,Clothing,Women
272920,1983-08-01,M,3.0,30208947273,2012-07-28,1,1,4,773,324.66,3416.66,TeleShop,Clothing,Women
272661,1983-09-14,M,1.0,14591566140,2012-10-28,1,1,1,858,90.09,948.09,Flagship store,Clothing,Women
272032,1983-09-15,M,3.0,21778398410,2011-10-25,1,1,-5,-1283,673.575,-7088.575,e-Shop,Clothing,Women
272032,1983-09-15,M,3.0,21778398410,2011-10-20,1,1,5,1283,673.575,7088.575,e-Shop,Clothing,Women
269516,1983-10-01,F,10.0,72215278974,2012-12-14,1,1,1,726,76.23,802.23,Flagship store,Clothing,Women
272997,1983-10-07,M,10.0,21233847603,2011-11-07,1,1,1,465,48.825,513.825,e-Shop,Clothing,Women
274987,1983-10-08,M,2.0,44425889101,2012-03-18,1,1,4,897,376.74,3964.74,Flagship store,Clothing,Women
270549,1983-10-16,F,6.0,24509135812,2013-09-02,1,1,1,1282,134.61,1416.61,MBR,Clothing,Women
273787,1983-10-24,M,1.0,65844276736,2011-11-18,1,1,5,1409,739.725,7784.725,MBR,Clothing,Women
271026,1983-11-19,F,10.0,34152088184,2013-08-12,1,1,4,1069,448.98,4724.98,MBR,Clothing,Women
273640,1983-11-23,F,3.0,93379795352,2011-08-18,1,1,4,599,251.58,2647.58,Flagship store,Clothing,Women
274243,1983-11-26,M,10.0,41720845116,2011-09-28,1,1,5,1311,688.275,7243.275,MBR,Clothing,Women
268735,1984-01-05,M,10.0,85932826966,2011-11-17,1,1,3,1270,400.05,4210.05,MBR,Clothing,Women
267108,1984-01-13,F,9.0,44102618534,2012-06-01,1,1,2,339,71.19,749.19,TeleShop,Clothing,Women
274272,1984-01-22,F,6.0,55140968174,2011-07-30,1,1,2,328,68.88,724.88,MBR,Clothing,Women
273264,1984-02-03,M,1.0,44089461405,2013-03-31,1,1,5,1029,540.225,5685.225,e-Shop,Clothing,Women
274624,1984-02-05,M,4.0,60502507324,2013-03-11,1,1,2,249,52.29,550.29,e-Shop,Clothing,Women
267000,1984-02-06,F,5.0,22896747093,2011-11-13,1,1,5,306,160.65,1690.65,TeleShop,Clothing,Women
275231,1984-02-18,M,2.0,28853217194,2013-07-28,1,1,1,840,88.2,928.2,TeleShop,Clothing,Women
275231,1984-02-18,M,2.0,40231152288,2011-08-08,1,1,5,1202,631.05,6641.05,MBR,Clothing,Women
273203,1984-02-29,M,2.0,12417771779,2012-06-16,1,1,2,617,129.57,1363.57,MBR,Clothing,Women
268996,1984-03-07,F,4.0,89939456523,2014-01-27,1,1,1,1103,115.815,1218.815,e-Shop,Clothing,Women
271101,1984-03-09,F,1.0,52876794261,2011-12-06,1,1,5,1321,693.525,7298.525,MBR,Clothing,Women
271789,1984-03-13,F,4.0,73550371684,2013-05-18,1,1,4,125,52.5,552.5,e-Shop,Clothing,Women
274999,1984-03-19,M,5.0,11824708239,2014-02-02,1,1,1,1430,150.15,1580.15,e-Shop,Clothing,Women
273338,1984-03-27,F,6.0,83464507091,2013-08-17,1,1,2,1167,245.07,2579.07,TeleShop,Clothing,Women
272063,1984-04-17,M,5.0,45296384202,2013-06-30,1,1,1,525,55.125,580.125,Flagship store,Clothing,Women
269514,1984-04-26,M,9.0,80494053326,2012-04-27,1,1,-1,-877,92.085,-969.085,e-Shop,Clothing,Women
269514,1984-04-26,M,9.0,80494053326,2012-04-21,1,1,1,877,92.085,969.085,e-Shop,Clothing,Women
274427,1984-05-08,F,2.0,26751966025,2012-05-13,1,1,-2,-761,159.81,-1681.81,Flagship store,Clothing,Women
274427,1984-05-08,F,2.0,26751966025,2012-05-07,1,1,2,761,159.81,1681.81,Flagship store,Clothing,Women
273661,1984-05-26,M,9.0,13739451769,2012-07-09,1,1,5,1169,613.725,6458.725,e-Shop,Clothing,Women
268956,1984-05-28,M,6.0,44262018914,2011-06-27,1,1,1,951,99.855,1050.855,MBR,Clothing,Women
274963,1984-05-29,M,7.0,27284466617,2012-09-04,1,1,1,1373,144.165,1517.165,TeleShop,Clothing,Women
273112,1984-06-01,M,5.0,22730634876,2013-03-18,1,1,3,807,254.205,2675.205,TeleShop,Clothing,Women
273718,1984-06-16,M,8.0,71692719461,2012-07-23,1,1,4,837,351.54,3699.54,MBR,Clothing,Women
270145,1984-06-21,M,9.0,23558616247,2013-02-12,1,1,-1,-886,93.03,-979.03,Flagship store,Clothing,Women
270145,1984-06-21,M,9.0,23558616247,2013-02-08,1,1,1,886,93.03,979.03,Flagship store,Clothing,Women
269995,1984-07-05,M,4.0,51333367303,2012-04-01,1,1,3,983,309.645,3258.645,MBR,Clothing,Women
269192,1984-07-06,M,1.0,7495362443,2011-02-16,1,1,5,336,176.4,1856.4,Flagship store,Clothing,Women
268755,1984-07-15,F,8.0,99335419136,2012-12-13,1,1,3,1181,372.015,3915.015,e-Shop,Clothing,Women
267596,1984-07-19,M,7.0,18602651519,2012-11-05,1,1,5,1178,618.45,6508.45,Flagship store,Clothing,Women
267596,1984-07-19,M,7.0,33190905553,2011-03-27,1,1,3,935,294.525,3099.525,TeleShop,Clothing,Women
266883,1984-07-23,F,10.0,1468172213,2012-12-14,1,1,4,435,182.7,1922.7,e-Shop,Clothing,Women
273417,1984-08-11,M,8.0,26289567195,2012-02-24,1,1,5,915,480.375,5055.375,e-Shop,Clothing,Women
268012,1984-08-20,M,5.0,88333660697,2012-07-01,1,1,3,557,175.455,1846.455,MBR,Clothing,Women
268550,1984-09-06,M,4.0,19226020019,2012-12-20,1,1,1,1275,133.875,1408.875,Flagship store,Clothing,Women
273052,1984-09-07,F,3.0,79299538935,2013-02-14,1,1,3,536,168.84,1776.84,e-Shop,Clothing,Women
274568,1984-09-12,F,9.0,77913473190,2012-07-18,1,1,-5,-935,490.875,-5165.875,MBR,Clothing,Women
274568,1984-09-12,F,9.0,77913473190,2012-07-16,1,1,-5,-935,490.875,-5165.875,MBR,Clothing,Women
274568,1984-09-12,F,9.0,77913473190,2012-07-10,1,1,5,935,490.875,5165.875,MBR,Clothing,Women
272470,1984-09-12,F,9.0,90754948132,2013-11-18,1,1,4,131,55.02,579.02,e-Shop,Clothing,Women
267049,1984-09-28,M,10.0,99438726059,2013-09-21,1,1,3,86,27.09,285.09,e-Shop,Clothing,Women
275074,1984-10-01,F,5.0,14084516184,2013-01-07,1,1,3,1403,441.945,4650.945,Flagship store,Clothing,Women
269146,1984-10-21,M,1.0,79213230073,2011-11-07,1,1,4,706,296.52,3120.52,Flagship store,Clothing,Women
274877,1984-12-02,M,6.0,42711700117,2011-09-20,1,1,3,514,161.91,1703.91,Flagship store,Clothing,Women
274182,1984-12-06,F,2.0,83641622118,2013-07-19,1,1,1,462,48.51,510.51,e-Shop,Clothing,Women
274948,1984-12-16,M,8.0,66206556982,2012-02-14,1,1,3,435,137.025,1442.025,TeleShop,Clothing,Women
269726,1984-12-23,M,9.0,63055910244,2012-01-26,1,1,1,685,71.925,756.925,Flagship store,Clothing,Women
269897,1985-01-13,F,7.0,25199524213,2013-07-31,1,1,1,428,44.94,472.94,e-Shop,Clothing,Women
274944,1985-02-08,M,8.0,16247354886,2012-11-29,1,1,2,617,129.57,1363.57,Flagship store,Clothing,Women
269664,1985-02-21,M,2.0,5462718143,2014-01-09,1,1,2,1448,304.08,3200.08,e-Shop,Clothing,Women
267683,1985-02-26,M,10.0,87399947112,2013-12-20,1,1,1,1028,107.94,1135.94,e-Shop,Clothing,Women
267683,1985-02-26,M,10.0,38374642212,2012-05-05,1,1,-4,-169,70.98,-746.98,e-Shop,Clothing,Women
267683,1985-02-26,M,10.0,38374642212,2012-04-26,1,1,4,169,70.98,746.98,e-Shop,Clothing,Women
269862,1985-03-12,M,4.0,62080291341,2014-01-15,1,1,1,938,98.49,1036.49,e-Shop,Clothing,Women
274853,1985-04-24,M,2.0,42361801738,2013-02-06,1,1,5,1477,775.425,8160.425,MBR,Clothing,Women
273325,1985-05-01,M,4.0,55703817673,2013-08-02,1,1,2,205,43.05,453.05,e-Shop,Clothing,Women
267635,1985-05-20,M,8.0,72752346715,2013-09-14,1,1,1,744,78.12,822.12,e-Shop,Clothing,Women
268109,1985-05-22,M,10.0,23599365531,2013-08-05,1,1,4,1496,628.32,6612.32,MBR,Clothing,Women
271100,1985-05-23,F,9.0,72070772239,2014-01-15,1,1,5,1160,609.0,6409.0,TeleShop,Clothing,Women
272703,1985-06-08,F,7.0,37697176687,2013-01-31,1,1,3,1480,466.2,4906.2,Flagship store,Clothing,Women
272703,1985-06-08,F,7.0,34726547732,2012-08-29,1,1,2,935,196.35,2066.35,e-Shop,Clothing,Women
267044,1985-06-16,F,9.0,67849430438,2011-08-23,1,1,5,966,507.15,5337.15,e-Shop,Clothing,Women
272440,1985-06-16,F,4.0,78322732492,2011-10-24,1,1,-5,-735,385.875,-4060.875,e-Shop,Clothing,Women
272440,1985-06-16,F,4.0,78322732492,2011-10-18,1,1,5,735,385.875,4060.875,e-Shop,Clothing,Women
267926,1985-06-18,M,3.0,80329812250,2012-10-10,1,1,4,1041,437.22,4601.22,TeleShop,Clothing,Women
274627,1985-06-24,M,7.0,40833390419,2013-01-19,1,1,2,1126,236.46,2488.46,TeleShop,Clothing,Women
270687,1985-06-26,M,6.0,11990434574,2013-10-31,1,1,5,962,505.05,5315.05,MBR,Clothing,Women
271756,1985-07-01,F,2.0,37045781038,2011-04-13,1,1,-3,-830,261.45,-2751.45,e-Shop,Clothing,Women
271756,1985-07-01,F,2.0,37045781038,2011-04-10,1,1,3,830,261.45,2751.45,e-Shop,Clothing,Women
274652,1985-07-08,M,8.0,5221193544,2012-07-12,1,1,5,894,469.35,4939.35,e-Shop,Clothing,Women
268873,1985-07-17,M,8.0,93092452979,2011-12-06,1,1,3,481,151.515,1594.515,e-Shop,Clothing,Women
267804,1985-07-25,F,3.0,81941169134,2012-09-26,1,1,4,501,210.42,2214.42,e-Shop,Clothing,Women
270319,1985-07-27,F,5.0,44238989792,2011-05-08,1,1,1,735,77.175,812.175,e-Shop,Clothing,Women
268848,1985-08-10,F,3.0,22904425141,2013-01-29,1,1,1,198,20.79,218.79,TeleShop,Clothing,Women
268848,1985-08-10,F,3.0,7863738568,2012-08-27,1,1,3,104,32.76,344.76,TeleShop,Clothing,Women
274751,1985-08-23,F,8.0,63500047523,2012-05-28,1,1,-4,-1300,546.0,-5746.0,TeleShop,Clothing,Women
274751,1985-08-23,F,8.0,63500047523,2012-05-27,1,1,-4,-1300,546.0,-5746.0,TeleShop,Clothing,Women
274751,1985-08-23,F,8.0,63500047523,2012-05-23,1,1,4,1300,546.0,5746.0,TeleShop,Clothing,Women
269060,1985-08-27,M,5.0,79988141985,2013-05-12,1,1,2,791,166.11,1748.11,Flagship store,Clothing,Women
267406,1985-09-21,M,6.0,28636004600,2013-03-30,1,1,5,243,127.575,1342.575,MBR,Clothing,Women
272526,1985-09-26,M,3.0,8818596325,2012-03-12,1,1,1,794,83.37,877.37,e-Shop,Clothing,Women
275070,1985-10-01,M,8.0,6693283237,2011-03-26,1,1,3,544,171.36,1803.36,MBR,Clothing,Women
269484,1985-10-09,F,2.0,87060825004,2011-04-12,1,1,5,340,178.5,1878.5,MBR,Clothing,Women
269194,1985-10-11,M,9.0,90155743773,2011-12-19,1,1,3,993,312.795,3291.795,e-Shop,Clothing,Women
271913,1985-10-15,F,2.0,35798683065,2012-01-01,1,1,1,229,24.045,253.045,MBR,Clothing,Women
274526,1985-11-11,M,3.0,63237848279,2011-07-19,1,1,4,307,128.94,1356.94,Flagship store,Clothing,Women
275216,1985-12-01,F,9.0,71211988330,2012-10-14,1,1,4,289,121.38,1277.38,e-Shop,Clothing,Women
275056,1985-12-05,M,5.0,54899363533,2012-03-07,1,1,3,393,123.795,1302.795,Flagship store,Clothing,Women
271245,1985-12-11,M,4.0,83433524708,2013-02-19,1,1,2,672,141.12,1485.12,MBR,Clothing,Women
274858,1985-12-17,F,6.0,31790171183,2011-03-13,1,1,3,1336,420.84,4428.84,e-Shop,Clothing,Women
269650,1985-12-26,M,5.0,18876753958,2013-10-17,1,1,2,1440,302.4,3182.4,e-Shop,Clothing,Women
268025,1985-12-28,M,9.0,12502804900,2013-01-16,1,1,-2,-1107,232.47,-2446.47,e-Shop,Clothing,Women
268025,1985-12-28,M,9.0,12502804900,2013-01-12,1,1,2,1107,232.47,2446.47,e-Shop,Clothing,Women
275138,1986-01-28,M,4.0,81721037253,2012-07-20,1,1,1,624,65.52,689.52,Flagship store,Clothing,Women
269673,1986-02-04,F,10.0,86719910513,2013-05-24,1,1,2,475,99.75,1049.75,e-Shop,Clothing,Women
268879,1986-02-13,M,2.0,51512255511,2013-01-04,1,1,1,468,49.14,517.14,e-Shop,Clothing,Women
270752,1986-02-23,M,9.0,45450410112,2012-11-09,1,1,1,916,96.18,1012.18,Flagship store,Clothing,Women
272414,1986-03-09,F,3.0,24827468182,2011-04-25,1,1,4,318,133.56,1405.56,MBR,Clothing,Women
271285,1986-03-10,M,1.0,31988582041,2012-08-22,1,1,2,288,60.48,636.48,e-Shop,Clothing,Women
273903,1986-04-06,F,5.0,91955993986,2012-03-05,1,1,5,1133,594.825,6259.825,e-Shop,Clothing,Women
268597,1986-05-01,F,10.0,76949751078,2013-01-19,1,1,4,853,358.26,3770.26,MBR,Clothing,Women
271544,1986-05-08,F,5.0,94617061569,2012-09-24,1,1,3,934,294.21,3096.21,TeleShop,Clothing,Women
268997,1986-05-12,F,2.0,18129240745,2013-09-19,1,1,5,631,331.275,3486.275,TeleShop,Clothing,Women
271974,1986-05-14,F,4.0,36350384865,2013-02-08,1,1,3,302,95.13,1001.13,e-Shop,Clothing,Women
271974,1986-05-14,F,4.0,46912552713,2013-01-28,1,1,5,255,133.875,1408.875,e-Shop,Clothing,Women
267165,1986-05-16,F,4.0,19242807973,2012-11-05,1,1,-3,-1297,408.555,-4299.555,TeleShop,Clothing,Women
267165,1986-05-16,F,4.0,19242807973,2012-10-29,1,1,3,1297,408.555,4299.555,TeleShop,Clothing,Women
268969,1986-05-17,M,3.0,53905181874,2011-12-15,1,1,1,1430,150.15,1580.15,e-Shop,Clothing,Women
269183,1986-06-12,M,5.0,26660808484,2011-05-19,1,1,4,1285,539.7,5679.7,TeleShop,Clothing,Women
268987,1986-07-01,F,6.0,60467261296,2013-03-16,1,1,1,1218,127.89,1345.89,MBR,Clothing,Women
267486,1986-07-12,F,4.0,81280388773,2011-08-02,1,1,4,590,247.8,2607.8,MBR,Clothing,Women
270947,1986-07-12,M,10.0,87276778547,2013-10-16,1,1,5,461,242.025,2547.025,TeleShop,Clothing,Women
267220,1986-07-23,M,8.0,58497569129,2011-09-20,1,1,4,1470,617.4,6497.4,TeleShop,Clothing,Women
272902,1986-08-16,M,9.0,69540827894,2012-10-21,1,1,4,288,120.96,1272.96,MBR,Clothing,Women
